Price,Returns,Volatility,Momentum,Intraday_Range
2000-05-19,-0.021279500834297728,0.24000524883817412,-0.17375303818287147,0.025210541905617466
2000-05-22,-0.004437836972822325,0.23943136013687732,-0.28629478008482007,0.029856123446560422
2000-05-23,-0.019362083559102846,0.24758889305496917,-0.47942689770344016,0.02208373935030118
2000-05-24,0.018169184098520846,0.22612575811993732,-0.6542082110130748,0.02906260159437844
2000-05-25,-0.012609113327974117,0.22685447501176983,-0.6711591000255983,0.027303238584934435
2000-05-26,-0.002536655984128445,0.22602252607760495,-0.7338355562428234,0.015725492836224413
2000-05-30,0.031733002241273844,0.25462355827340577,-0.2502882012318859,0.031234794309649858
2000-05-31,-0.0013014022930985239,0.25096559635025195,-0.39590298029591825,0.013367584514101114
2000-06-01,0.019663269874029277,0.2562135142288768,0.020890636587566624,0.019471208693287157
2000-06-02,0.019446456896420408,0.25162349884386315,0.5158661333115409,0.023299840006134668
2000-06-05,-0.006540169012008556,0.25256964035177504,0.48437043502595367,0.008585253465803586
2000-06-06,-0.006692993404042075,0.24866233687111272,0.20932734499751135,0.01140042494845145
2000-06-07,0.00923126844668116,0.24901746139648404,0.39117497344001867,0.013307386533288876
2000-06-08,-0.006607485476626416,0.2481484010309076,0.41368023659308717,0.013108316927650165
2000-06-09,-0.003234471699907343,0.2352393888104929,0.6246472247598268,0.012155587769893996
2000-06-12,-0.00754405228380546,0.23083206420341262,0.32118932001235484,0.011715119969960235
2000-06-13,0.01608021221744243,0.23496138767684535,0.4025839669941234,0.01908212664728969
2000-06-14,0.0007483708834083865,0.22310740321556327,0.14927876840404047,0.01081917782383571
2000-06-15,0.005553891236846384,0.2215996482883146,0.1034241984903798,0.011780408982977698
2000-06-16,-0.009697050911417971,0.2197322860260505,0.137296206722519,0.013895890723369523
2000-06-19,0.014601399132715121,0.22293348435528368,0.40061087121727257,0.02010767488749159
2000-06-20,-0.006786129112329044,0.20944554631606446,0.5745313318808968,0.011612787116877686
2000-06-21,0.002152263211684242,0.20802157123463794,0.6536125340949757,0.009593437601432627
2000-06-22,-0.018388167747017906,0.20674985488180656,0.6652995238399948,0.021416060292567606
2000-06-23,-0.007395562633629121,0.20145430330231393,0.3585225630541952,0.015005330011913348
2000-06-26,0.009548626596742145,0.19657162148978602,0.6244154421507905,0.012492220199800367
2000-06-27,-0.0032761480918897744,0.19682583845019377,0.6155415368576544,0.008824188291988508
2000-06-28,0.0029393161919409896,0.16563877358376766,0.27001730426566023,0.011740254248132114
2000-06-29,-0.008580674562089075,0.16884115645166334,0.18266603703777362,0.014219461835794828
2000-06-30,0.008429461805284734,0.15703632472311221,0.04786034021283909,0.01097902725249564
2000-07-03,0.010218521276461742,0.14561687267851997,-0.0628748872266649,0.01274547135217825
2000-07-05,-0.01598929617329866,0.15418698509125056,-0.17626441316214617,0.018731521442975893
2000-07-06,0.007192881877199922,0.15488755895556028,-0.009633909787242184,0.01516470110175604
2000-07-07,0.015145545764216402,0.1605970861842284,0.06133741802318072,0.018561059381110377
2000-07-10,-0.0022203475506827925,0.1589496207182765,0.11398307313450422,0.007996671817386081
2000-07-11,0.0035582718183684646,0.15870597001443396,0.1954959953538139,0.012350790747524043
2000-07-12,0.008097454201544736,0.15762002345914075,0.38319407317801624,0.011259770134115278
2000-07-13,0.001953935942965212,0.1485117294823453,0.21367875788428964,0.00784842663829806
2000-07-14,0.009408493660190483,0.15143968724943432,0.31760023120567477,0.010218633253558113
2000-07-17,0.0003377022618457108,0.15065225189333017,0.25500596350566673,0.00798412210700332
2000-07-18,-0.011151059456171031,0.15203242603727504,0.23755786096862996,0.012813484792245764
2000-07-19,-0.007917525979241625,0.1464516312320914,-0.03266924037485098,0.010600799853972944
2000-07-20,0.00914185956935876,0.1477182220685086,0.1584666238054027,0.013346138077553098
2000-07-21,-0.010336950837709372,0.15235804273702405,0.008596055212679296,0.011930841857091161
2000-07-24,-0.0107999082984729,0.14276263140512727,0.09965516859521938,0.01507894984304067
2000-07-25,0.006928073285986649,0.1415307567563486,0.2715387996306086,0.008097785403222722
2000-07-26,-0.015067422285769315,0.1484841012604043,-0.023853786959528896,0.015181508166134025
2000-07-27,-0.0019297112785032445,0.1481935707401112,-0.007696545198890537,0.013507041977174951
2000-07-28,-0.02072203561206855,0.1640390919011209,-0.29163276684700495,0.030136164506442242
2000-07-31,0.007675250620293993,0.16443507382822944,-0.09656166465840818,0.013237116958878232
2000-08-01,0.005068116172807687,0.1625668917490357,-0.13689781224813274,0.010138431522509076
2000-08-02,0.00041711318820325185,0.15786924260293267,-0.25451470930723463,0.012580785570468945
2000-08-03,0.009587663196748386,0.15204640155265883,0.052408803133329934,0.01979944823978946
2000-08-04,0.0071137533994296296,0.15200083942723414,0.05145926140008642,0.007942960148854466
2000-08-07,0.011141175706899775,0.14761077945331963,0.003406820712286887,0.01357385748456359
2000-08-08,0.002349738799248673,0.14758829424598507,0.05824785691146447,0.00803212421600616
2000-08-09,-0.0067193502148880846,0.1489568571248464,-0.06508360748761412,0.013015352297590096
2000-08-10,-0.008605221070946712,0.14838770856206182,-0.2655157107575115,0.010450272053158705
2000-08-11,0.007905641586007473,0.1513111692116694,-0.1940952430410044,0.015395635826987324
2000-08-14,0.013309295881220085,0.15517162981059612,-0.14728561638864915,0.015473702129331215
2000-08-15,-0.004791695036623892,0.155803603889604,-0.20883838397028437,0.006992586048001016
2000-08-16,-0.003090181578268623,0.15151791116579494,-0.11210784943545545,0.01375137745154204
2000-08-17,0.010900919209479781,0.15382966610956186,0.11371349282920143,0.0130140778186337
2000-08-18,-0.0029118370302702716,0.15088824841483575,-0.030930866366346958,0.007025434179720904
2000-08-21,0.005188571343542924,0.14718534595214197,0.15537539980868056,0.007809347967312886
2000-08-22,-0.0009007013479403823,0.14139131172204322,0.2741658832150708,0.007362449981385485
2000-08-23,0.005219522441311926,0.14062390937450645,0.25366327307897407,0.011739896534836206
2000-08-24,0.0015526681914089884,0.1278967931457259,0.45310435880511374,0.006570289791030744
2000-08-25,-0.0012340004855381842,0.12766379036941986,0.4614528883206945,0.005562750276764025
2000-08-28,0.005058718739776827,0.09808956044572076,0.7708219405428389,0.011558097864098022
2000-08-29,-0.0028109135425950635,0.0985960386529002,0.6449879705881704,0.006192773981294097
2000-08-30,-0.004813399257303448,0.10133224573174265,0.5264097854268367,0.00692139881846262
2000-08-31,0.009992625399822192,0.10471435205699714,0.641315931966264,0.014904323913250679
2000-09-01,0.002033909928443819,0.10153415384022657,0.5506708927466092,0.009574055469560964
2000-09-05,-0.009042823704100792,0.10693439793077993,0.3567919675042441,0.010988175197487056
2000-09-06,-0.009888926610032614,0.10764814639095517,0.1044307397010554,0.01373093666233875
2000-09-07,0.006852001412039173,0.10977679509074688,0.15845789105454142,0.00871206563366216
2000-09-08,-0.0053453467368059044,0.10871600825770558,0.1749459327915276,0.008450990219345936
2000-09-11,-0.0035123438910489935,0.10457974466851488,0.23606045895030017,0.015947517454482443
2000-09-12,-0.00489358622753845,0.10322313225373822,0.08246972518774909,0.011646509004352552
2000-09-13,0.00196841475218659,0.09213177298671543,-0.05362084836065285,0.009320406961865637
2000-09-14,-0.0027244377678344207,0.09110986906355045,-0.028813761135179194,0.011770144420785692
2000-09-15,-0.010221718934521251,0.09719113479787202,-0.11439220941021074,0.014149166266652765
2000-09-18,-0.014637860201737055,0.09982555022564438,-0.42085756234481275,0.0178953246506971
2000-09-19,0.010597786475541066,0.10831670791080414,-0.25874208027507667,0.011404907278322064
2000-09-20,-0.005880712886379446,0.10709396744072507,-0.3915734910341451,0.020353631649496856
2000-09-21,-0.0015790410644246165,0.10706761577658247,-0.399713567631956,0.011366046822499047
2000-09-22,-0.00022781526774233468,0.10433273547057313,-0.4650816201406071,0.018754517432465385
2000-09-25,-0.006711091870692855,0.10486718291773836,-0.5642467408858293,0.014933663507269013
2000-09-26,-0.008247833681979313,0.10681669779642507,-0.6484127392431227,0.01596824551836071
2000-09-27,-0.00044853820544960303,0.10351137324025049,-0.7144998225858399,0.012463482315133726
2000-09-28,0.021991619230550555,0.13458025324551642,-0.41686942930809245,0.024624670777056552
2000-09-29,-0.01504797562522097,0.14206894516919294,-0.5396843457231028,0.015314895023661845
2000-10-02,-0.00019495624296930866,0.13532864393878435,-0.6619353254366008,0.010980149241908358
2000-10-03,-0.00682578809750394,0.1349637673230455,-0.7682517017479739,0.020708549697233167
2000-10-04,0.005495008622973145,0.1362182211654458,-0.5937977138230867,0.01650951846684611
2000-10-05,0.0013656262308240105,0.13393666712941818,-0.45874307973280715,0.008612523230057846
2000-10-06,-0.019183329360550158,0.14276977094569304,-0.7711670490038791,0.032817827347860234
2000-10-09,-0.004951921445981095,0.1426969134062506,-0.7664459455139814,0.012275030190423867
2000-10-10,-0.010763632361505893,0.14518757012033548,-0.8534614071594643,0.01800981969762203
2000-10-11,-0.016303582750874755,0.1519044100840685,-0.9903813654394998,0.027370841440626348
2000-10-12,-0.02584045512110669,0.16799219462360762,-1.3240878039190194,0.03524642729216662
2000-10-13,0.03283640742377901,0.21368989381939132,-0.897357661619658,0.03426802097608455
2000-10-16,0.0003273812619367224,0.21266896828286602,-0.7707684592621623,0.010490115032679041
2000-10-17,-0.01809497745525861,0.21536083030420933,-0.8122538663044209,0.028630284563983175
2000-10-18,-0.0058244404405869265,0.20951580067557787,-1.0093205892979569,0.03789497676568472
2000-10-19,0.034153361859011896,0.24746213801646047,-0.5289116923532609,0.03441922901869273
2000-10-20,0.005865740397982498,0.2489982503672521,-0.4395743148043755,0.018812702344732462
2000-10-23,-0.0008235903082565529,0.24896108055639482,-0.4467236152905461,0.01376288565124193
2000-10-24,0.001682213178921447,0.24856079245297946,-0.34600395469517436,0.019676288806870158
2000-10-25,-0.024054449199316687,0.2598443264533517,-0.5356833409032229,0.0263169780224252
2000-10-26,-0.0003371386620443132,0.259853672725789,-0.5343465463823596,0.025585524910239257
2000-10-27,0.011035028060664311,0.24961372574767648,-0.6658256404209942,0.014816061451562397
2000-10-30,0.013735586682098207,0.2514963846708821,-0.32042289273316416,0.021091615745853293
2000-10-31,0.021740133035877476,0.26385468507701515,-0.05720182138700279,0.023478337729282144
2000-11-01,-0.005739155817162053,0.2635389313587828,-0.04416223402290014,0.01347435640422949
2000-11-02,0.004983253778122986,0.2634061240417017,-0.05030329216110206,0.008527538765094378
2000-11-03,-0.0011418559823153857,0.26336159625587185,-0.0803930787187748,0.008614287264178549
2000-11-06,0.0038476655269594883,0.25451122392587594,0.19597885993134095,0.007498998508416791
2000-11-07,-0.00022342150477599917,0.25369575676999645,0.25272085922580206,0.009051073757879344
2000-11-08,-0.015902322423898215,0.25729771181840805,0.19105657847709423,0.02022309222264319
2000-11-09,-0.006506714376939785,0.25127999181072475,0.3086189989643139,0.02828286826434333
2000-11-10,-0.02470013662903212,0.24975887134231425,0.3223028208692087,0.025015040069318366
2000-11-13,-0.01083460772864791,0.22480243041787756,-0.20174936095991441,0.02764825798259401
2000-11-14,0.02318136570591192,0.2396944121313813,0.07249845236778796,0.028056003614047545
2000-11-15,0.004948225879737868,0.2305442968677923,0.3490168923877457,0.015261050102746308
2000-11-16,-0.012664390190450861,0.234424310480303,0.2669374953893785,0.017758245941908255
2000-11-17,-0.0033576006531063148,0.20138662140588828,-0.18319405475604003,0.02142246028823417
2000-11-20,-0.01852217322376188,0.20890692493291782,-0.4758490182169725,0.01940230806374874
2000-11-21,0.0035167569862350804,0.20972510585931603,-0.42376485068307296,0.016513897950177263
2000-11-22,-0.01872167427473288,0.21737258688085187,-0.6686115001269249,0.019253426615696647
2000-11-24,0.014571644470684243,0.2105304415911728,-0.2050983760869137,0.016001230010062064
2000-11-27,0.0053516641385395495,0.21161229056615707,-0.13683274247990737,0.015367266076312204
2000-11-28,-0.009593904031944647,0.20944587599969436,-0.38437992759121486,0.01784317560980111
2000-11-29,0.0043615037272983605,0.20326588568889764,-0.496868923048813,0.017213993771178642
2000-11-30,-0.02031031130031256,0.19341445139714591,-1.0014742550830933,0.03575041751492517
2000-12-01,0.00021293546845558802,0.1938286197571281,-0.9300491596556817,0.02102295782841567
2000-12-04,0.007378255132535632,0.1953506400888383,-0.9013091434027299,0.016475904064010883
2000-12-05,0.038183337202680155,0.24317147162273847,-0.4294068251827836,0.03747808739785056
2000-12-06,-0.018387672115670557,0.2489066542624537,-0.6962308768943442,0.022486803550847426
2000-12-07,-0.005870059698293582,0.24894937688378782,-0.7639905352165551,0.01059877914246324
2000-12-08,0.019415054389011636,0.25590775325839965,-0.3401820134616369,0.02684880306686631
2000-12-11,0.007497925487985166,0.25694828363366734,-0.1721263350825375,0.018048134372514173
2000-12-12,-0.006556658664756471,0.24288198392988894,0.045595400488770275,0.007292988235160056
2000-12-13,-0.008194382562943504,0.24154172126571682,0.07727810247722315,0.02010306400534672
2000-12-14,-0.014113896457878423,0.23137645509938096,-0.370265043488261,0.014549610333240206
2000-12-15,-0.021696411279964054,0.24030248783102257,-0.6900006894046841,0.027092975777674347
2000-12-18,0.008038303521842073,0.24022880571892408,-0.4415683648571688,0.0152485915780214
2000-12-19,-0.013042648854882348,0.24336656861699787,-0.5577889432784813,0.03158700291478406
2000-12-20,-0.03179612679193636,0.2584511338034694,-0.717076386096575,0.0351376106942065
2000-12-21,0.007969797433423938,0.2602861867058607,-0.6636399007303087,0.024504739864489946
2000-12-22,0.02409435072348548,0.2690518088193528,-0.14984760075168838,0.023821728637951563
2000-12-26,0.0070503894398156386,0.26493991240619175,-0.24010266112211162,0.010872898512683641
2000-12-27,0.01038551801890451,0.2670149300264265,-0.1796964145577321,0.015855030899242024
2000-12-28,0.0039802141273019296,0.26546225657933337,-0.01680699664677317,0.00760745951712408
2000-12-29,-0.01050297197343172,0.26732546765244003,-0.19518070505553414,0.017109980700338968
2001-01-02,-0.028432334521416403,0.2761394561311273,-0.2926449837087803,0.034466620271317666
2001-01-03,0.04888407020840131,0.32613656018954124,0.2914086331705684,0.05427588490917649
2001-01-04,-0.010608546388114074,0.3277608650466695,0.07556701492277197,0.01582490297060595
2001-01-05,-0.02659283806587432,0.30974049748531896,-0.7017470882998816,0.030669749380481517
2001-01-08,-0.0019196526391590284,0.3044969408191958,-0.5041308545817433,0.01702339509885608
2001-01-09,0.0038049412487950597,0.3047920962600192,-0.38803084321667974,0.01274596819828242
2001-01-10,0.00954072765251826,0.2980838618029551,-0.5065227640546002,0.020163393723250905
2001-01-11,0.01026483635719767,0.2993473067477557,-0.4733198336240501,0.01693520719670404
2001-01-12,-0.006252376353325711,0.29928923719162137,-0.469668445886881,0.016396795204249165
2001-01-16,0.006124301133249056,0.299583146170817,-0.2978442415325703,0.010914787074652852
2001-01-17,0.0021233583977827188,0.29601073049249366,-0.10299718326463657,0.016179387454873365
2001-01-18,0.013819390779688844,0.2893205356953642,0.3231924414511982,0.018768909773721153
2001-01-19,-0.004036364104246305,0.28879106571038526,0.17829642993813768,0.01326594222559412
2001-01-22,0.0002681015738275837,0.28445414225326016,0.3380254350826568,0.014729338697797308
2001-01-23,0.012947319312044342,0.2599503560291306,0.8749467883304253,0.01710527720790995
2001-01-24,0.002862720279423331,0.25943846435288737,0.813661862482418,0.009140196625981336
2001-01-25,-0.0049893659014614644,0.24933133856534018,0.4646572629830546,0.00937007507246382
2001-01-26,-0.001887629230125118,0.2489017274735294,0.3574010389437655,0.010893398499966216
2001-01-29,0.0067817000552319595,0.24757533681989533,0.3141552233796949,0.01112768439558701
2001-01-30,0.006983436422109727,0.24821091660705044,0.35019389091738856,0.014180445077289073
2001-01-31,-0.0056355648072863385,0.24583373416458332,0.4086027769111331,0.013696796365870106
2001-02-01,0.005446274059599507,0.22033885049549015,0.815146079883324,0.010309678756528261
2001-02-02,-0.01762846191144751,0.1585010796889216,0.016995694445138154,0.020496961607286136
2001-02-05,0.003580241741748479,0.15401679461942014,0.18726115200348878,0.007442961869061702
2001-02-06,-0.0015148687589011335,0.11829064342521961,0.48819678368716707,0.009990689414801647
2001-02-07,-0.00844369052364719,0.12303469647964833,0.40990832907330904,0.013423919787126872
2001-02-08,-0.006254170660763812,0.12569639450075357,0.2891989861586026,0.013433019857117286
2001-02-09,-0.01342526596679741,0.13142058603879078,0.013607062726814598,0.01715145628147366
2001-02-12,0.011757894931235194,0.13297482752844658,0.03152376561526489,0.013019480817405189
2001-02-13,-0.008689772585958535,0.13470454713795646,0.0022750108236710004,0.014490434215970403
2001-02-14,-0.0021861950632109965,0.13301653695235544,-0.09745094353384964,0.012166400108645468
2001-02-15,0.008090730929249642,0.13600798531284894,-0.025842473156246548,0.01158591845900687
2001-02-16,-0.019086287083199486,0.14123449108086694,-0.42071060751090644,0.02568510206305792
2001-02-20,-0.017508953990654743,0.15142287301829319,-0.5823816861478077,0.022456170023010237
2001-02-21,-0.018680859586076647,0.16126397309841817,-0.8097692200666585,0.023747828004821857
2001-02-22,-0.0019537369511636415,0.15034001794894294,-0.9885818952251545,0.02523106807581841
2001-02-23,-0.005570924750844155,0.14836945352837191,-1.0897856355883644,0.030003375437300396
2001-02-26,0.017338769191571488,0.16619858208300536,-0.8218480144719688,0.02049460021961389
2001-02-27,-0.007689396127662075,0.1668084456854486,-0.8914692172424121,0.016296485488077488
2001-02-28,-0.014412471713944133,0.1664449397982484,-1.1457992784725253,0.027275471302832918
2001-03-01,0.0010398636283404812,0.16248338731253037,-1.2171221519977564,0.02163981355124764
2001-03-02,-0.005695982258483536,0.16248729695821731,-1.2178471614121227,0.02533667550146122
2001-03-05,0.005841032455202131,0.16280739011162224,-1.2131100606648912,0.0068551159820843055
2001-03-06,0.009931120882614958,0.16346529061315382,-0.8823950671361416,0.020744942377323626
2001-03-07,0.006431629893613799,0.16530979854739758,-0.8481784093137577,0.007972118335717395
2001-03-08,0.002255951040818529,0.16635456526980294,-0.8029285717171217,0.007037038824409429
2001-03-09,-0.025075725323942803,0.18220012016275147,-1.002512989320669,0.02944653483405922
2001-03-12,-0.044140782944437726,0.22933505994516315,-1.457152336724756,0.04799350343007266
2001-03-13,0.014719630139540335,0.23807444952337697,-1.1194135834487031,0.02198449919281281
2001-03-14,-0.026181893093709756,0.24179334741165892,-1.5746910397480423,0.036264418759013685
2001-03-15,0.005854125517359441,0.24516867930152897,-1.4001642625082267,0.013062883329013156
2001-03-16,-0.019819182794657754,0.24968235632213137,-1.6117601152855878,0.021659620618978474
2001-03-19,0.017473135776606016,0.2585010576939682,-1.4991712571173115,0.0224801163056928
2001-03-20,-0.024372000192958605,0.2625032113003007,-1.5625998144344209,0.03358082070283108
2001-03-21,-0.0180862772659719,0.2628239960061061,-1.5695276937382265,0.02731390380340821
2001-03-22,-0.004071995565797344,0.2589462237090824,-1.394221325494875,0.038547647433730396
2001-03-23,0.019713495936903382,0.27320486472320904,-1.1342145308380707,0.02127510324780104
2001-03-26,0.011219200545693092,0.2785157765498702,-0.9327330272796239,0.017515606540238548
2001-03-27,0.025253479371825076,0.2872615710204198,-0.8377565051165807,0.027398778047480175
2001-03-28,-0.024733008530898916,0.29644523162264685,-1.042279853955423,0.029775760413694178
2001-03-29,-0.004641060904985464,0.29410045029147763,-0.9250229242479189,0.02215247416898713
2001-03-30,0.010726709139390915,0.297944608185679,-0.8087807781153138,0.016348877898437555
2001-04-02,-0.01254023999486656,0.29960304024625295,-0.8909118709519099,0.027926379202142717
2001-04-03,-0.03499847502245124,0.31642786663302286,-1.3809859606837505,0.04128486824975839
2001-04-04,-0.002905325361392833,0.31163871431441864,-1.535023315611844,0.023122601192499433
2001-04-05,0.04275291291739027,0.3527205187490426,-1.0991679193265265,0.04187797293555242
2001-04-06,-0.020185948377773013,0.35596750937093097,-1.3684707123496247,0.02849082425447845
2001-04-09,0.00808462583936063,0.3514139594978443,-0.9705464983899837,0.01736126424582019
2001-04-10,0.026706218592037867,0.33435441080710776,-0.12038247995227655,0.03109440248307217
2001-04-11,-0.0021334217189706364,0.32976796949030174,-0.3226191022544082,0.01885253342304149
2001-04-12,0.014991393552336968,0.32132950895945545,0.17146033749815248,0.021782872240705534
2001-04-16,-0.003232889182608421,0.32102771407158254,0.06241616109853817,0.01463109400835415
2001-04-17,0.010229948339488112,0.31416365326099754,0.4230057347082885,0.01959202762014678
2001-04-18,0.03815322509881213,0.3347565293489182,0.6711668065747619,0.04572105688184973
2001-04-19,0.012464721753518131,0.3213234082119802,1.1132074699324828,0.016208111446016582
2001-04-20,-0.00857944939981588,0.3145504984190396,1.2272894043263551,0.015519089040286012
2001-04-23,-0.015093460052377404,0.32075426825082115,1.095031830487394,0.02083538344182333
2001-04-24,-0.012236023629359138,0.3205608379823773,0.7116375956922442,0.020380848645404744
2001-04-25,0.01581516957968027,0.32246712958996204,0.7667892241000901,0.020329587360122074
2001-04-26,0.004684853904600156,0.31232904139741835,0.519965718493391,0.015836153743013576
2001-04-27,0.014898371931206402,0.29939166246875304,0.995542284038655,0.014803819508375365
2001-04-30,-0.0028691916032248313,0.29881334679061283,1.0168047156597826,0.02025679844495317
2001-05-01,0.013498341704493846,0.29974820631213545,1.0500643064410178,0.01809791457583832
2001-05-02,0.0007815020952043317,0.2938875409160847,1.2099252115218684,0.012016523116577466
